obsECIx,obsECIy,obsECIz,jdHistory,obsRelx,obsRely,obsRelz,sunPosIx,sunPosIy,sunPosz
-5301021.091397838,-237904.0817750513,3538814.579375277,2458536.225697236,29931737.68044248,-23417545.14353826,3566731.847099524,131263121192.6608,-62619909671.63287,-27145708287.69035
-5300934.023374377,-239839.2138719794,3538814.380847096,2458536.225755107,29940270.24093571,-23406638.69370689,3566741.882747319,131263192327.9059,-62619787970.76322,-27145655527.84381
-5300846.250504458,-241774.2985324417,3538814.181028862,2458536.225812977,29948798.82466764,-23395729.11885216,3566751.913395041,131263263462.4534,-62619666270.79373,-27145602768.38757
-5300757.77138798,-243709.3666238037,3538813.979917389,2458536.225870847,29957323.43191714,-23384816.45154785,3566761.939038144,131263334597.4296,-62619544569.79858,-27145550008.48676
-5300668.586739756,-245644.4023263892,3538813.777514308,2458536.225928718,29965844.06084881,-23373900.6776811,3566771.959676899,131263405732.2787,-62619422868.72778,-27145497248.55322
-5300578.697295582,-247579.3898601711,3538813.573821282,2458536.225986588,29974360.70960689,-23362981.78317911,3566781.975311614,131263476866.4245,-62619301168.56743,-27145444489.01446
-5300488.10162518,-249514.3600137464,3538813.36883507,2458536.226044458,29982873.37850229,-23352059.80053812,3566791.985937689,131263548001.0039,-62619179467.37284,-27145391729.0274
-5300396.800458882,-251449.2970068369,3538813.162557331,2458536.226102329,29991382.06568598,-23341134.71568589,3566801.991555425,131263619135.4502,-62619057766.11299,-27145338969.01213
-5300304.794551587,-253384.1850216256,3538812.954989763,2458536.226160199,29999886.76928493,-23330206.51451307,3566811.992165165,131263690269.1883,-62618936065.77222,-27145286209.39537
-5300212.082435671,-255319.0549223439,3538812.746129059,2458536.226218069,30008387.48964929,-23319275.22959277,3566821.987762245,131263761403.3699,-62618814364.37996,-27145233449.32283
-5300118.664860548,-257253.8908909147,3538812.535976909,2458536.22627594,30016884.22491285,-23308340.84681606,3566831.978347,131263832537.4184,-62618692662.92235,-27145180689.22205
-5300024.542598426,-259188.6771103535,3538812.324535045,2458536.22633381,30025376.97318705,-23297403.35207581,3566841.963919808,131263903670.7558,-62618570962.38894,-27145127929.52198
-5299929.714147918,-261123.4444432675,3538812.111800096,2458536.226391681,30033865.73485781,-23286462.77794448,3566851.944475941,131263974804.5365,-62618449260.80412,-27145075169.3662
-5299834.180275741,-263058.1770724121,3538811.897773788,2458536.226449551,30042350.50804321,-23275519.11031565,3566861.920015772,131264045938.1794,-62618327559.16265,-27145022409.18592
-5299737.941771401,-264992.8591816525,3538811.682457881,2458536.226507421,30050831.29083966,-23264572.33508362,3566871.890539709,131264117071.1208,-62618205858.42829,-27144969649.39896
-5299640.997099755,-266927.5216319391,3538811.465848943,2458536.226565292,30059308.08366822,-23253622.48482117,3566881.856042965,131264188204.5016,-62618084156.6492,-27144916889.15916
-5299543.347042867,-268862.1486454762,3538811.247948725,2458536.226623162,30067780.88463401,-23242669.54546177,3566891.816525939,131264259337.7448,-62617962454.8134,-27144864128.89485
-5299444.992413409,-270796.7242911907,3538811.028759036,2458536.226681032,30076249.6918117,-23231713.50278667,3566901.771989088,131264330470.2835,-62617840753.88981,-27144811369.02607
-5299345.931636618,-272731.2795441481,3538810.808276369,2458536.226738903,30084714.50566433,-23220754.38948323,3566911.722427554,131264401603.2597,-62617719051.92516,-27144758608.70605
-5299246.16551576,-274665.7985502109,3538810.586502512,2458536.226796773,30093175.32427696,-23209792.19141087,3566921.667841773,131264472736.1039,-62617597349.8935,-27144705848.35705
-5299145.694062098,-276600.2810908097,3538810.363437493,2458536.226854644,30101632.14652839,-23198826.9100633,3566931.608230423,131264543868.8131,-62617475647.7998,-27144653087.98123
-5299044.51811153,-278534.7112360715,3538810.139083163,2458536.226912514,30110084.97047222,-23187858.53122516,3566941.543594005,131264615000.8162,-62617353946.6218,-27144600328.00245
-5298942.636044117,-280469.1199587376,3538809.913435929,2458536.226970384,30118533.79661915,-23176887.08758311,3566951.473927576,131264686133.2607,-62617232244.3958,-27144547567.56941
-5298840.048686256,-282403.4914058528,3538809.686497626,2458536.227028255,30126978.62303402,-23165912.56499872,3566961.399231622,131264757265.5691,-62617110542.10969,-27144494807.11039
-5298736.756883046,-284337.8098028759,3538809.45827012,2458536.227086125,30135419.44776361,-23154934.94941239,3566971.31950666,131264828397.1714,-62616988840.73917,-27144442047.04837
-5298632.758990952,-286272.1059277458,3538809.228749779,2458536.227143995,30143856.27134396,-23143954.27331741,3566981.23474771,131264899529.2169,-62616867138.3173,-27144389286.53064
-5298528.05584961,-288206.3640056318,3538808.99793846,2458536.227201866,30152289.09182855,-23132970.52265468,3566991.144955283,131264970661.1256,-62616745435.83686,-27144336525.98759
-5298422.648323474,-290140.5682243193,3538808.765838063,2458536.227259736,30160717.90724669,-23121983.68332815,3567001.05012993,131265041792.329,-62616623734.27037,-27144283765.84083
-5298316.534731144,-292074.7494371366,3538808.532444888,2458536.227317607,30169142.71817414,-23110993.7879077,3567010.950266605,131265112923.9708,-62616502031.6611,-27144231005.24207
-5298209.715931606,-294008.8918315743,3538808.297760831,2458536.227375477,30177563.52264692,-23100000.82229775,3567020.845365858,131265184055.4787,-62616380328.98825,-27144178244.61582
-5298102.192806606,-295942.979596379,3538808.061787819,2458536.227433347,30185980.3186789,-23089004.77240444,3567030.73542827,131265255186.2794,-62616258627.23269,-27144125484.38731
-5297993.963641,-297877.043583018,3538807.82452209,2458536.227491218,30194393.10688147,-23078005.67079697,3567040.620448735,131265326317.5214,-62616136924.42905,-27144072723.70451
-5297885.029311062,-299811.0679799302,3538807.585965571,2458536.227549088,30202801.88527526,-23067003.50338195,3567050.500427834,131265397448.6286,-62616015221.56356,-27144019962.99497
-5297775.390713646,-301745.0370154332,3538807.34612022,2458536.227606958,30211206.65186088,-23055998.25610626,3567060.375366182,131265468579.0265,-62615893519.619,-27143967202.68473
-5297665.046104236,-303678.9814619082,3538807.104982223,2458536.227664829,30219607.407281,-23044989.96146125,3567070.24525862,131265539709.8705,-62615771816.61783,-27143914441.91652
-5297553.996374221,-305612.8855473604,3538806.862553529,2458536.227722699,30228004.149543,-23033978.60539424,3567080.110105756,131265610840.5769,-62615650113.55982,-27143861681.12373
-5297442.242439939,-307546.7334625011,3538806.618836137,2458536.227780569,30236396.87662988,-23022964.1738158,3567089.969908244,131265681970.575,-62615528411.42087,-27143808920.72945
-5297329.782518759,-309480.556054974,3538806.373826157,2458536.22783844,30244785.58922431,-23011946.69929369,3567099.824660853,131265753101.0174,-62615406708.22881,-27143756159.87869
-5297216.617521545,-311414.3375151728,3538806.127525579,2458536.22789631,30253170.28531607,-23000926.16773881,3567109.674364232,131265824231.321,-62615285004.98169,-27143703399.00414
-5297102.748384206,-313348.0619962332,3538805.879936436,2458536.22795418,30261550.96287053,-22989902.56502531,3567119.519019072,131265895360.9212,-62615163302.64523,-27143650638.52445
-5296988.173285824,-315281.7604210088,3538805.63105477,2458536.228012051,30269927.62261024,-22978875.92379776,3567129.358620074,131265966490.9599,-62615041599.26589,-27143597877.59272
-5296872.893154508,-317215.4169808964,3538805.380882597,2458536.228069921,30278300.26251009,-22967846.22996859,3567139.193167915,131266037620.8656,-62614919895.8211,-27143545116.63269
-5296756.908945789,-319149.0157914779,3538805.129421991,2458536.228127792,30286668.88051742,-22956813.46937596,3567149.022663329,131266108750.0631,-62614798193.29543,-27143492356.07119
-5296640.218807254,-321082.5877350075,3538804.876668932,2458536.228185662,30295033.47738824,-22945777.67462498,3567158.847100956,131266179879.699,-62614676489.72686,-27143439595.05764
-5296522.823684355,-323016.1170039126,3538804.622625475,2458536.228243533,30303394.05108161,-22934738.83163085,3567168.666481514,131266251009.2068,-62614554786.08443,-27143386834.01215
-5296404.7245453,-324949.5877919979,3538804.367293709,2458536.228301403,30311750.59953471,-22923696.92631017,3567178.480805753,131266322138.0026,-62614433083.36807,-27143334073.36819
-5296285.919506242,-326883.0309408871,3538804.110669563,2458536.228359273,30320103.12353661,-22912651.99122901,3567188.290068263,131266393267.2405,-62614311379.60196,-27143281312.26923
-5296166.409529916,-328816.4306440533,3538803.852755118,2458536.228417144,30328451.62103099,-22901604.0123048,3567198.09426979,131266464396.3437,-62614189675.77383,-27143228551.14345
-5296046.194632212,-330749.7866444734,3538803.593550412,2458536.228475014,30336796.09090889,-22890552.99100507,3567207.893409035,131266535524.7378,-62614067972.86659,-27143175790.41696
-5295925.274829105,-332683.0986851279,3538803.333055474,2458536.228532884,30345136.53206184,-22879498.92879775,3567217.687484689,131266606653.5778,-62613946268.9028,-27143123029.23251
-5295803.650134237,-334616.3665475901,3538803.071270335,2458536.228590755,30353472.94338438,-22868441.82718978,3567227.47649545,131266677782.2782,-62613824564.8856,-27143070268.02498
-5295681.321557706,-336549.574312076,3538802.80819717,2458536.228648625,30361805.3227752,-22857381.67198713,3567237.260442156,131266748910.2781,-62613702861.77391,-27143017507.21008
-5295558.28713843,-338482.7529703388,3538802.543831758,2458536.228706495,30370133.67110483,-22846318.49590771,3567247.039319253,131266820038.7126,-62613581157.62608,-27142964745.94606
-5295434.547881064,-340415.8866022532,3538802.278176262,2458536.228764366,30378457.98627864,-22835252.28475793,3567256.813127568,131266891167.0123,-62613459453.41637,-27142911984.6553
-5295310.104803232,-342348.9594434672,3538802.01123286,2458536.228822236,30386778.2661897,-22824183.02450039,3567266.581867947,131266962294.6114,-62613337750.11218,-27142859223.75716
-5295184.955919899,-344282.0023292559,3538801.742997301,2458536.228880106,30395094.51173436,-22813110.74769772,3567276.345534805,131267033422.6461,-62613216045.77013,-27142806462.40916
-5295059.102245656,-346214.9994563365,3538801.473471758,2458536.228937977,30403406.72080996,-22802035.44027434,3567286.104128982,131267104550.5439,-62613094341.3697,-27142753701.03592
-5294932.544817866,-348147.9350228962,3538801.202658449,2458536.228995847,30411714.89129171,-22790957.08815661,3567295.857651365,131267175677.7424,-62612972637.87292,-27142700940.05451
-5294805.281617759,-350080.8398620288,3538800.930553056,2458536.229053718,30420019.02411158,-22779875.72390614,3567305.606096303,131267246805.3733,-62612850933.34348,-27142648178.6255
-5294677.313677215,-352013.6981715639,3538800.657157788,2458536.229111588,30428319.11715152,-22768791.33344968,3567315.349464675,131267317932.8713,-62612729228.74869,-27142595417.16822
-5294548.642050884,-353946.4941508402,3538800.382474894,2458536.229169458,30436615.16827133,-22757703.9027159,3567325.0877574,131267389059.6669,-62612607525.06288,-27142542656.10508
-5294419.264686265,-355879.2586307176,3538800.106499995,2458536.229227329,30444907.17843862,-22746613.46426538,3567334.820968768,131267460186.899,-62612485820.33763,-27142489894.59139
-5294289.18263253,-357811.9758101685,3538799.82923533,2458536.229285199,30453195.14551996,-22735520.00402714,3567344.549099687,131267531313.9991,-62612364115.54523,-27142437133.04866
-5294158.395904347,-359744.6454708294,3538799.550680928,2458536.22934307,30461479.06841694,-22724423.52351347,3567354.27214886,131267602440.9625,-62612242410.6944,-27142384371.48067
-5294026.905584635,-361677.2517364528,3538799.270839099,2458536.22940094,30469758.94496369,-22713324.00857892,3567363.990117265,131267673567.2233,-62612120706.7523,-27142331610.30672
-5293894.709573326,-363609.8254734466,3538798.989705368,2458536.22945881,30478034.77617799,-22702221.49182101,3567373.702999103,131267744693.9217,-62611999001.76914,-27142278848.68151
-5293761.808942629,-365542.3508823263,3538798.707282019,2458536.229516681,30486306.55990566,-22691115.95917232,3567383.410795326,131267815820.4881,-62611877296.71902,-27142226087.02734
-5293628.204787517,-367474.8121651709,3538798.423571378,2458536.229574551,30494574.29397075,-22680007.39656679,3567393.113506935,131267886946.3471,-62611755592.58627,-27142173325.77095
-5293493.894976813,-369407.2401475082,3538798.138568918,2458536.229632421,30502837.97942369,-22668895.83656277,3567402.811128078,131267958072.6447,-62611633887.41058,-27142120564.06249
-5293358.880600004,-371339.6190310328,3538797.852276953,2458536.229690292,30511097.61409564,-22657781.26509403,3567412.50365974,131268029198.8113,-62611512182.16615,-27142067802.32431
-5293223.162769342,-373271.933019035,3538797.564697839,2458536.229748162,30519353.19579455,-22646663.66809805,3567422.191102953,131268100324.2657,-62611390477.84765,-27142015040.9876
-5293086.739319934,-375204.2129346856,3538797.27582699,2458536.229806032,30527604.72560706,-22635543.07813106,3567431.873451805,131268171450.1634,-62611268772.4778,-27141962279.1952
-5292949.611358552,-377136.4429808892,3538796.985666753,2458536.229863903,30535852.20134833,-22624419.48113019,3567441.55070732,131268242575.9252,-62611147067.04781,-27141909517.37678
-5292811.780014718,-379068.6073621549,3538796.694219511,2458536.229921773,30544095.62081151,-22613292.86303439,3567451.222870556,131268313700.9867,-62611025362.52312,-27141856755.95091
-5292673.243089831,-381000.7368992732,3538796.401480619,2458536.229979644,30552334.98511849,-22602163.25639928,3567460.889935544,131268384826.4817,-62610903656.9641,-27141803994.0767
-5292534.001705149,-382932.815834919,3538796.107452448,2458536.230037514,30560570.29207192,-22591030.64720277,3567470.551903333,131268455951.8456,-62610781951.33644,-27141751232.17282
-5292394.057015837,-384864.8282591847,3538795.812137434,2458536.230095384,30568801.53944121,-22579895.02127058,3567480.208775035,131268527076.5024,-62610660246.62597,-27141698470.66662
