q1,q2,q3,q4,phi,theta,psi,wx,wy,wz
-0.02634,0.16346,0.30114,-0.9391,-0.64376,-0.29541,0.15524,-0.0017133,-0.00038458,-0.0052307
-0.024169,0.16267,0.31412,-0.93503,-0.67107,-0.2932,0.15458,-0.0017181,-0.00035466,-0.0052315
-0.022007,0.16178,0.32704,-0.9308,-0.69833,-0.29086,0.15383,-0.0017225,-0.00032466,-0.0052322
-0.019855,0.16079,0.3399,-0.9264,-0.72556,-0.2884,0.15298,-0.0017266,-0.00029458,-0.0052329
-0.017716,0.15969,0.35269,-0.92184,-0.75274,-0.2858,0.15204,-0.0017302,-0.00026443,-0.0052335
-0.015593,0.15849,0.36542,-0.91712,-0.77989,-0.28309,0.151,-0.0017335,-0.00023421,-0.005234
-0.013488,0.15719,0.37808,-0.91223,-0.807,-0.28025,0.14986,-0.0017364,-0.00020394,-0.0052345
-0.011403,0.15579,0.39068,-0.90718,-0.83407,-0.27729,0.14862,-0.0017388,-0.00017362,-0.0052349
-0.0093402,0.15429,0.40319,-0.90197,-0.86109,-0.27421,0.14728,-0.0017409,-0.00014326,-0.0052353
-0.0073022,0.15268,0.41563,-0.8966,-0.88808,-0.27102,0.14583,-0.0017426,-0.00011287,-0.0052355
-0.0052912,0.15098,0.428,-0.89106,-0.91503,-0.26772,0.14429,-0.0017439,-8.2442e-05,-0.0052357
-0.0033095,0.14918,0.44028,-0.88537,-0.94193,-0.26431,0.14264,-0.0017447,-5.1998e-05,-0.0052359
-0.0013591,0.14728,0.45248,-0.87953,-0.9688,-0.26079,0.14089,-0.0017452,-2.1542e-05,-0.005236
0.00055762,0.14529,0.46459,-0.87353,-0.99562,-0.25717,0.13903,-0.0017453,8.9192e-06,-0.005236
0.0024386,0.1432,0.47661,-0.86737,-1.0224,-0.25345,0.13707,-0.001745,3.9378e-05,-0.0052359
0.0042818,0.14103,0.48855,-0.86106,-1.0491,-0.24963,0.135,-0.0017443,6.9828e-05,-0.0052358
0.0060851,0.13876,0.50039,-0.85459,-1.0758,-0.24571,0.13283,-0.0017432,0.00010026,-0.0052356
0.0078464,0.1364,0.51213,-0.84797,-1.1025,-0.2417,0.13055,-0.0017417,0.00013067,-0.0052354
0.0095638,0.13395,0.52378,-0.84121,-1.1291,-0.2376,0.12817,-0.0017397,0.00016105,-0.0052351
0.011235,0.13141,0.53532,-0.83429,-1.1557,-0.23341,0.12568,-0.0017374,0.00019138,-0.0052347
0.012859,0.12879,0.54676,-0.82722,-1.1823,-0.22914,0.12308,-0.0017347,0.00022168,-0.0052342
0.014433,0.12609,0.5581,-0.82001,-1.2088,-0.22479,0.12038,-0.0017316,0.00025192,-0.0052337
0.015956,0.12331,0.56933,-0.81265,-1.2353,-0.22036,0.11758,-0.0017281,0.00028209,-0.0052331
0.017425,0.12044,0.58045,-0.80515,-1.2617,-0.21585,0.11467,-0.0017243,0.0003122,-0.0052325
0.018839,0.1175,0.59146,-0.7975,-1.2881,-0.21127,0.11166,-0.00172,0.00034224,-0.0052318
0.020197,0.11449,0.60236,-0.78972,-1.3145,-0.20662,0.10854,-0.0017153,0.00037219,-0.005231
0.021497,0.1114,0.61313,-0.78179,-1.3408,-0.2019,0.10532,-0.0017102,0.00040206,-0.0052302
0.022736,0.10823,0.62379,-0.77372,-1.3671,-0.19713,0.102,-0.0017048,0.00043182,-0.0052293
0.023914,0.105,0.63434,-0.76552,-1.3934,-0.19229,0.098573,-0.001699,0.00046149,-0.0052284
0.02503,0.1017,0.64475,-0.75718,-1.4197,-0.18739,0.095049,-0.0016927,0.00049104,-0.0052273
0.026081,0.098341,0.65505,-0.74871,-1.4459,-0.18244,0.091424,-0.0016861,0.00052047,-0.0052263
0.027067,0.094916,0.66521,-0.7401,-1.4721,-0.17743,0.087702,-0.0016791,0.00054978,-0.0052252
0.027986,0.09143,0.67525,-0.73136,-1.4983,-0.17238,0.083881,-0.0016718,0.00057896,-0.005224
0.028837,0.087886,0.68516,-0.72249,-1.5245,-0.16729,0.079964,-0.001664,0.000608,-0.0052227
0.029619,0.084287,0.69494,-0.7135,-1.5506,-0.16215,0.075951,-0.0016559,0.0006369,-0.0052214
0.030331,0.080634,0.70458,-0.70437,-1.5767,-0.15698,0.071843,-0.0016474,0.00066564,-0.0052201
0.030971,0.076931,0.71409,-0.69513,-1.6028,-0.15177,0.067643,-0.0016385,0.00069423,-0.0052187
0.031539,0.07318,0.72346,-0.68576,-1.6289,-0.14653,0.06335,-0.0016293,0.00072265,-0.0052173
0.032034,0.069384,0.73269,-0.67626,-1.655,-0.14125,0.058967,-0.0016197,0.00075089,-0.0052158
0.032455,0.065544,0.74177,-0.66665,-1.6811,-0.13596,0.054495,-0.0016097,0.00077896,-0.0052142
0.032801,0.061664,0.75072,-0.65692,-1.7071,-0.13064,0.049935,-0.0015994,0.00080685,-0.0052126
0.033072,0.057746,0.75952,-0.64707,-1.7332,-0.1253,0.045289,-0.0015887,0.00083454,-0.005211
0.033267,0.053794,0.76818,-0.63711,-1.7592,-0.11994,0.040559,-0.0015776,0.00086203,-0.0052093
0.033386,0.049808,0.77668,-0.62703,-1.7853,-0.11457,0.035745,-0.0015662,0.00088932,-0.0052076
0.033427,0.045793,0.78504,-0.61685,-1.8113,-0.10919,0.030849,-0.0015545,0.00091641,-0.0052058
0.033391,0.041751,0.79325,-0.60655,-1.8373,-0.10381,0.025874,-0.0015424,0.00094327,-0.005204
0.033277,0.037685,0.8013,-0.59615,-1.8634,-0.09842,0.020821,-0.0015299,0.00096991,-0.0052022
0.033085,0.033597,0.8092,-0.58564,-1.8894,-0.09303,0.015691,-0.0015171,0.00099633,-0.0052003
0.032814,0.029491,0.81695,-0.57502,-1.9154,-0.087643,0.010487,-0.001504,0.0010225,-0.0051984
0.032466,0.025368,0.82454,-0.56431,-1.9415,-0.082261,0.00521,-0.0014906,0.0010484,-0.0051965
0.032038,0.021232,0.83197,-0.55349,-1.9675,-0.076889,-0.00013803,-0.0014768,0.0010741,-0.0051945
0.031533,0.017085,0.83924,-0.54258,-1.9936,-0.071528,-0.005555,-0.0014627,0.0010996,-0.0051925
0.030949,0.012931,0.84635,-0.53156,-2.0196,-0.066183,-0.011039,-0.0014482,0.0011248,-0.0051905
0.030287,0.0087713,0.8533,-0.52046,-2.0457,-0.060855,-0.016588,-0.0014335,0.0011497,-0.0051884
0.029546,0.0046096,0.86009,-0.50926,-2.0718,-0.055549,-0.022201,-0.0014184,0.0011744,-0.0051864
0.028729,0.00044837,0.86672,-0.49797,-2.0979,-0.050267,-0.027874,-0.001403,0.0011987,-0.0051843
0.027833,-0.0037096,0.87317,-0.4866,-2.124,-0.045012,-0.033606,-0.0013873,0.0012228,-0.0051822
0.026861,-0.0078616,0.87947,-0.47513,-2.1502,-0.039788,-0.039395,-0.0013713,0.0012467,-0.00518
0.025813,-0.012005,0.88559,-0.46359,-2.1763,-0.034596,-0.045239,-0.001355,0.0012702,-0.0051779
0.024689,-0.016137,0.89155,-0.45196,-2.2025,-0.029441,-0.051134,-0.0013384,0.0012934,-0.0051757
0.02349,-0.020254,0.89734,-0.44025,-2.2287,-0.024325,-0.057081,-0.0013216,0.0013164,-0.0051736
0.022216,-0.024355,0.90296,-0.42846,-2.2549,-0.019251,-0.063074,-0.0013044,0.001339,-0.0051714
0.020869,-0.028437,0.90841,-0.41659,-2.2811,-0.014222,-0.069114,-0.0012869,0.0013613,-0.0051692
0.019449,-0.032496,0.91369,-0.40465,-2.3074,-0.0092409,-0.075196,-0.0012692,0.0013834,-0.005167
0.017957,-0.036531,0.91879,-0.39264,-2.3337,-0.0043103,-0.081319,-0.0012512,0.0014051,-0.0051648
0.016394,-0.040538,0.92372,-0.38056,-2.36,0.00056705,-0.087481,-0.0012329,0.0014264,-0.0051626
0.014761,-0.044515,0.92848,-0.3684,-2.3864,0.0053882,-0.093678,-0.0012144,0.0014475,-0.0051604
0.01306,-0.04846,0.93307,-0.35619,-2.4128,0.010151,-0.099908,-0.0011956,0.0014682,-0.0051582
0.011291,-0.05237,0.93747,-0.34391,-2.4392,0.014851,-0.10617,-0.0011765,0.0014886,-0.005156
0.0094557,-0.056243,0.94171,-0.33156,-2.4656,0.019488,-0.11246,-0.0011572,0.0015087,-0.0051538
0.0075555,-0.060075,0.94576,-0.31916,-2.4921,0.024058,-0.11877,-0.0011376,0.0015284,-0.0051517
0.0055917,-0.063866,0.94964,-0.3067,-2.5186,0.028559,-0.12511,-0.0011178,0.0015477,-0.0051495
0.0035656,-0.067612,0.95335,-0.29419,-2.5451,0.032988,-0.13146,-0.0010978,0.0015667,-0.0051473
0.0014788,-0.071311,0.95687,-0.28162,-2.5717,0.037343,-0.13784,-0.0010775,0.0015854,-0.0051452
-0.00066722,-0.074961,0.96022,-0.269,-2.5983,0.041622,-0.14422,-0.001057,0.0016037,-0.0051431
-0.0028709,-0.078559,0.96339,-0.25633,-2.625,0.045821,-0.15062,-0.0010363,0.0016216,-0.005141
-0.0051305,-0.082104,0.96638,-0.24361,-2.6516,0.04994,-0.15703,-0.0010153,0.0016392,-0.0051389
-0.0074445,-0.085593,0.96919,-0.23085,-2.6783,0.053975,-0.16344,-0.00099416,0.0016564,-0.0051368
-0.009811,-0.089024,0.97182,-0.21805,-2.7051,0.057924,-0.16985,-0.00097279,0.0016733,-0.0051347
-0.012228,-0.092395,0.97427,-0.2052,-2.7319,0.061786,-0.17626,-0.00095121,0.0016897,-0.0051327
-0.014695,-0.095705,0.97654,-0.19232,-2.7587,0.065559,-0.18267,-0.00092942,0.0017058,-0.0051307
-0.017208,-0.09895,0.97864,-0.17941,-2.7855,0.06924,-0.18907,-0.00090745,0.0017215,-0.0051288
-0.019766,-0.10213,0.98055,-0.16645,-2.8124,0.072827,-0.19546,-0.00088528,0.0017368,-0.0051268
-0.022368,-0.10524,0.98228,-0.15347,-2.8394,0.07632,-0.20184,-0.00086293,0.0017518,-0.0051249
-0.02501,-0.10828,0.98383,-0.14046,-2.8663,0.079715,-0.2082,-0.00084039,0.0017663,-0.005123
-0.027692,-0.11126,0.9852,-0.12742,-2.8933,0.083012,-0.21454,-0.00081768,0.0017805,-0.0051212
-0.03041,-0.11416,0.98639,-0.11436,-2.9203,0.086208,-0.22085,-0.0007948,0.0017942,-0.0051194
-0.033164,-0.11698,0.9874,-0.10127,-2.9474,0.089303,-0.22714,-0.00077176,0.0018076,-0.0051176
-0.03595,-0.11973,0.98823,-0.088161,-2.9745,0.092295,-0.2334,-0.00074855,0.0018206,-0.0051159
-0.038766,-0.1224,0.98888,-0.075035,-3.0016,0.095182,-0.23962,-0.00072519,0.0018331,-0.0051142
-0.041611,-0.12499,0.98935,-0.061893,-3.0287,0.097964,-0.24581,-0.00070168,0.0018453,-0.0051126
-0.044481,-0.12751,0.98964,-0.048738,-3.0559,0.10064,-0.25195,-0.00067802,0.001857,-0.005111
-0.047375,-0.12994,0.98975,-0.035571,-3.0831,0.10321,-0.25805,-0.00065422,0.0018684,-0.0051095
-0.050291,-0.13229,0.98968,-0.022394,-3.1104,0.10566,-0.2641,-0.00063029,0.0018793,-0.0051079
-0.053225,-0.13455,0.98943,-0.0092107,-3.1377,0.10801,-0.2701,-0.00060623,0.0018899,-0.0051065
-0.056176,-0.13673,0.98901,0.0039777,3.1182,0.11025,-0.27605,-0.00058204,0.0019,-0.0051051
-0.059141,-0.13882,0.9884,0.017169,3.0909,0.11238,-0.28193,-0.00055773,0.0019097,-0.0051037
-0.062118,-0.14083,0.98762,0.03036,3.0635,0.1144,-0.28776,-0.00053331,0.0019189,-0.0051024
-0.065104,-0.14275,0.98665,0.04355,3.0362,0.1163,-0.29351,-0.00050878,0.0019278,-0.0051012
-0.068097,-0.14458,0.98552,0.056735,3.0088,0.11809,-0.2992,-0.00048414,0.0019362,-0.0051
-0.071095,-0.14632,0.9842,0.069914,2.9813,0.11977,-0.30481,-0.0004594,0.0019443,-0.0050988
-0.074094,-0.14798,0.98271,0.083085,2.9539,0.12133,-0.31035,-0.00043457,0.0019519,-0.0050977
-0.077093,-0.14954,0.98104,0.096245,2.9264,0.12279,-0.3158,-0.00040966,0.001959,-0.0050967
-0.080089,-0.15101,0.97919,0.10939,2.899,0.12413,-0.32117,-0.00038465,0.0019658,-0.0050957
-0.08308,-0.15238,0.97717,0.12252,2.8715,0.12535,-0.32645,-0.00035957,0.0019721,-0.0050948
-0.086062,-0.15367,0.97498,0.13564,2.8439,0.12647,-0.33165,-0.00033442,0.001978,-0.005094
-0.089034,-0.15487,0.97261,0.14873,2.8164,0.12747,-0.33674,-0.00030919,0.0019835,-0.0050932
-0.091993,-0.15597,0.97007,0.1618,2.7889,0.12836,-0.34174,-0.00028391,0.0019885,-0.0050924
-0.094937,-0.15698,0.96735,0.17485,2.7613,0.12914,-0.34663,-0.00025856,0.0019931,-0.0050917
-0.097862,-0.15789,0.96447,0.18787,2.7337,0.12981,-0.35142,-0.00023317,0.0019973,-0.0050911
-0.10077,-0.15872,0.96141,0.20086,2.7062,0.13037,-0.3561,-0.00020772,0.002001,-0.0050906
-0.10365,-0.15945,0.95818,0.21382,2.6786,0.13082,-0.36067,-0.00018224,0.0020043,-0.0050901
-0.10651,-0.16008,0.95478,0.22675,2.651,0.13116,-0.36512,-0.00015672,0.0020072,-0.0050897
-0.10933,-0.16063,0.95122,0.23964,2.6234,0.13139,-0.36945,-0.00013116,0.0020096,-0.0050893
-0.11213,-0.16108,0.94748,0.2525,2.5958,0.13152,-0.37366,-0.00010558,0.0020116,-0.005089
-0.1149,-0.16144,0.94358,0.26531,2.5682,0.13154,-0.37774,-7.9976e-05,0.0020132,-0.0050888
-0.11763,-0.16171,0.93951,0.27809,2.5406,0.13147,-0.3817,-5.4357e-05,0.0020144,-0.0050886
-0.12032,-0.16189,0.93528,0.29081,2.513,0.13128,-0.38552,-2.8727e-05,0.0020151,-0.0050885
-0.12297,-0.16198,0.93088,0.30349,2.4854,0.131,-0.38921,-3.0905e-06,0.0020153,-0.0050885
-0.12558,-0.16198,0.92631,0.31613,2.4578,0.13062,-0.39276,2.2546e-05,0.0020152,-0.0050885
-0.12815,-0.16188,0.92159,0.32871,2.4302,0.13014,-0.39617,4.8179e-05,0.0020146,-0.0050886
-0.13067,-0.1617,0.9167,0.34123,2.4026,0.12957,-0.39944,7.3801e-05,0.0020135,-0.0050887
-0.13314,-0.16144,0.91165,0.35371,2.375,0.1289,-0.40256,9.9408e-05,0.0020121,-0.005089
-0.13556,-0.16108,0.90644,0.36612,2.3475,0.12815,-0.40554,0.000125,0.0020102,-0.0050892
-0.13792,-0.16064,0.90107,0.37848,2.3199,0.1273,-0.40836,0.00015056,0.0020078,-0.0050896
-0.14023,-0.16011,0.89555,0.39077,2.2923,0.12636,-0.41103,0.00017609,0.002005,-0.00509
-0.14248,-0.1595,0.88986,0.40299,2.2648,0.12534,-0.41354,0.00020158,0.0020018,-0.0050905
-0.14467,-0.15881,0.88402,0.41516,2.2372,0.12424,-0.4159,0.00022704,0.0019982,-0.005091
-0.1468,-0.15803,0.87803,0.42725,2.2097,0.12305,-0.4181,0.00025245,0.0019941,-0.0050916
-0.14886,-0.15718,0.87188,0.43927,2.1822,0.12179,-0.42013,0.0002778,0.0019896,-0.0050923
-0.15086,-0.15624,0.86558,0.45122,2.1547,0.12045,-0.422,0.0003031,0.0019847,-0.005093
-0.15279,-0.15523,0.85913,0.46309,2.1272,0.11904,-0.42371,0.00032834,0.0019793,-0.0050938
-0.15465,-0.15414,0.85253,0.47488,2.0997,0.11755,-0.42525,0.00035351,0.0019736,-0.0050946
-0.15643,-0.15298,0.84578,0.4866,2.0723,0.116,-0.42661,0.00037861,0.0019673,-0.0050955
-0.15815,-0.15174,0.83889,0.49823,2.0448,0.11438,-0.42781,0.00040363,0.0019607,-0.0050965
-0.15978,-0.15043,0.83184,0.50978,2.0174,0.11269,-0.42884,0.00042857,0.0019536,-0.0050975
-0.16134,-0.14905,0.82465,0.52125,1.99,0.11095,-0.42969,0.00045343,0.0019461,-0.0050986
-0.16283,-0.1476,0.81732,0.53262,1.9626,0.10915,-0.43037,0.00047819,0.0019382,-0.0050997
-0.16423,-0.14609,0.80985,0.5439,1.9353,0.10729,-0.43087,0.00050285,0.0019299,-0.0051009
-0.16555,-0.14451,0.80223,0.5551,1.9079,0.10538,-0.4312,0.0005274,0.0019211,-0.0051021
-0.16678,-0.14286,0.79448,0.56619,1.8806,0.10342,-0.43135,0.00055185,0.0019119,-0.0051034
-0.16793,-0.14116,0.78659,0.57719,1.8533,0.10141,-0.43132,0.00057619,0.0019023,-0.0051048
-0.169,-0.13939,0.77856,0.5881,1.826,0.099359,-0.43112,0.00060041,0.0018923,-0.0051061
-0.16998,-0.13757,0.77039,0.5989,1.7987,0.097265,-0.43073,0.0006245,0.0018819,-0.0051076
-0.17086,-0.13569,0.76209,0.6096,1.7714,0.095134,-0.43017,0.00064846,0.0018711,-0.0051091
-0.17166,-0.13376,0.75366,0.62019,1.7442,0.092966,-0.42942,0.0006723,0.0018598,-0.0051106
-0.17237,-0.13178,0.7451,0.63067,1.717,0.090766,-0.4285,0.00069599,0.0018482,-0.0051122
-0.17298,-0.12975,0.73641,0.64105,1.6898,0.088536,-0.4274,0.00071953,0.0018361,-0.0051138
-0.1735,-0.12767,0.72759,0.65132,1.6626,0.08628,-0.42611,0.00074293,0.0018236,-0.0051155
-0.17393,-0.12555,0.71864,0.66147,1.6355,0.083999,-0.42465,0.00076618,0.0018108,-0.0051172
-0.17426,-0.12338,0.70957,0.67151,1.6084,0.081697,-0.423,0.00078926,0.0017975,-0.005119
-0.1745,-0.12117,0.70038,0.68143,1.5812,0.079377,-0.42118,0.00081218,0.0017838,-0.0051208
-0.17464,-0.11893,0.69106,0.69123,1.5542,0.077042,-0.41918,0.00083493,0.0017698,-0.0051226
-0.17468,-0.11664,0.68162,0.70091,1.5271,0.074694,-0.417,0.00085751,0.0017553,-0.0051245
-0.17463,-0.11433,0.67207,0.71046,1.5,0.072337,-0.41464,0.00087991,0.0017405,-0.0051264
-0.17448,-0.11198,0.6624,0.7199,1.473,0.069973,-0.41211,0.00090212,0.0017252,-0.0051283
-0.17423,-0.10961,0.65261,0.7292,1.446,0.067605,-0.4094,0.00092414,0.0017096,-0.0051303
-0.17387,-0.1072,0.64271,0.73838,1.419,0.065236,-0.40652,0.00094597,0.0016936,-0.0051322
-0.17342,-0.10478,0.6327,0.74742,1.3921,0.062868,-0.40346,0.0009676,0.0016773,-0.0051343
-0.17287,-0.10233,0.62257,0.75634,1.3651,0.060505,-0.40023,0.00098903,0.0016605,-0.0051363
-0.17223,-0.099858,0.61234,0.76512,1.3382,0.05815,-0.39682,0.0010102,0.0016434,-0.0051384
-0.17148,-0.097372,0.60201,0.77376,1.3113,0.055804,-0.39325,0.0010312,0.0016259,-0.0051404
-0.17063,-0.094871,0.59157,0.78226,1.2844,0.053471,-0.38951,0.001052,0.0016081,-0.0051426
-0.16968,-0.092359,0.58102,0.79063,1.2575,0.051153,-0.38561,0.0010726,0.0015898,-0.0051447
-0.16863,-0.089836,0.57037,0.79885,1.2307,0.048852,-0.38153,0.0010929,0.0015713,-0.0051468
-0.16748,-0.087306,0.55963,0.80693,1.2038,0.046572,-0.3773,0.001113,0.0015523,-0.005149
-0.16624,-0.084771,0.54879,0.81487,1.177,0.044315,-0.3729,0.0011329,0.0015331,-0.0051511
-0.16489,-0.082233,0.53785,0.82266,1.1502,0.042084,-0.36835,0.0011525,0.0015134,-0.0051533
-0.16345,-0.079696,0.52682,0.8303,1.1235,0.03988,-0.36363,0.0011719,0.0014935,-0.0051555
-0.1619,-0.07716,0.51569,0.83779,1.0967,0.037706,-0.35876,0.001191,0.0014732,-0.0051577
-0.16027,-0.07463,0.50448,0.84513,1.07,0.035565,-0.35374,0.0012099,0.0014525,-0.0051599
-0.15853,-0.072106,0.49318,0.85232,1.0432,0.033459,-0.34857,0.0012285,0.0014316,-0.0051621
-0.1567,-0.069592,0.48179,0.85935,1.0165,0.031389,-0.34324,0.0012468,0.0014103,-0.0051643
-0.15477,-0.06709,0.47032,0.86623,0.98982,0.029359,-0.33777,0.0012649,0.0013886,-0.0051665
-0.15275,-0.064602,0.45876,0.87294,0.96315,0.02737,-0.33216,0.0012827,0.0013667,-0.0051687
-0.15064,-0.062131,0.44713,0.8795,0.93648,0.025425,-0.32641,0.0013002,0.0013444,-0.0051709
-0.14844,-0.059679,0.43542,0.8859,0.90984,0.023526,-0.32052,0.0013175,0.0013219,-0.005173
-0.14614,-0.057248,0.42363,0.89214,0.88321,0.021673,-0.31449,0.0013344,0.001299,-0.0051752
-0.14375,-0.05484,0.41176,0.89821,0.85659,0.019871,-0.30833,0.0013511,0.0012758,-0.0051774
-0.14128,-0.052459,0.39983,0.90412,0.82999,0.018119,-0.30204,0.0013674,0.0012524,-0.0051795
-0.13872,-0.050105,0.38782,0.90986,0.80341,0.016421,-0.29562,0.0013835,0.0012286,-0.0051817
-0.13607,-0.047781,0.37575,0.91543,0.77684,0.014777,-0.28907,0.0013993,0.0012046,-0.0051838
-0.13334,-0.04549,0.36361,0.92083,0.75028,0.01319,-0.28241,0.0014147,0.0011803,-0.0051859
-0.13052,-0.043233,0.35141,0.92607,0.72374,0.011661,-0.27563,0.0014299,0.0011557,-0.0051879
-0.12763,-0.041013,0.33915,0.93113,0.69721,0.010192,-0.26873,0.0014447,0.0011308,-0.00519
-0.12465,-0.038831,0.32682,0.93602,0.6707,0.0087842,-0.26172,0.0014592,0.0011057,-0.005192
-0.1216,-0.03669,0.31444,0.94074,0.6442,0.0074388,-0.25461,0.0014734,0.0010803,-0.005194
-0.11847,-0.034592,0.30201,0.94528,0.61771,0.0061574,-0.24738,0.0014873,0.0010547,-0.005196
-0.11526,-0.032538,0.28952,0.94965,0.59124,0.0049414,-0.24006,0.0015008,0.0010288,-0.0051979
-0.11199,-0.030531,0.27698,0.95384,0.56477,0.0037919,-0.23264,0.001514,0.0010027,-0.0051999
-0.10864,-0.028572,0.26439,0.95785,0.53833,0.0027102,-0.22512,0.0015269,0.0009763,-0.0052017
-0.10522,-0.026663,0.25175,0.96168,0.51189,0.0016973,-0.21752,0.0015394,0.00094971,-0.0052036
-0.10174,-0.024806,0.23907,0.96534,0.48547,0.00075432,-0.20982,0.0015516,0.0009229,-0.0052054
-0.09819,-0.023002,0.22635,0.96881,0.45906,-0.00011777,-0.20204,0.0015634,0.00089587,-0.0052072
-0.094581,-0.021253,0.21359,0.9721,0.43266,-0.00091805,-0.19418,0.0015749,0.00086863,-0.0052089
-0.090911,-0.019562,0.20079,0.97521,0.40627,-0.0016457,-0.18624,0.001586,0.00084119,-0.0052106
-0.087183,-0.017928,0.18796,0.97814,0.37989,-0.0022998,-0.17824,0.0015968,0.00081354,-0.0052122
-0.083399,-0.016355,0.17509,0.98088,0.35353,-0.0028798,-0.17016,0.0016072,0.0007857,-0.0052138
-0.079562,-0.014843,0.16219,0.98343,0.32718,-0.003385,-0.16201,0.0016173,0.00075768,-0.0052154
-0.075675,-0.013393,0.14926,0.98581,0.30084,-0.0038148,-0.15381,0.001627,0.00072947,-0.0052169
-0.071739,-0.012007,0.13631,0.98799,0.27451,-0.0041686,-0.14554,0.0016363,0.00070109,-0.0052184
-0.067757,-0.010687,0.12333,0.98999,0.24819,-0.004446,-0.13723,0.0016453,0.00067255,-0.0052198
-0.063731,-0.0094323,0.11033,0.9918,0.22188,-0.0046466,-0.12886,0.0016539,0.00064384,-0.0052211
-0.059665,-0.0082455,0.097315,0.99343,0.19558,-0.00477,-0.12044,0.0016621,0.00061498,-0.0052224
-0.05556,-0.0071272,0.084279,0.99487,0.16929,-0.0048161,-0.11199,0.0016699,0.00058598,-0.0052237
-0.05142,-0.0060784,0.071228,0.99612,0.14302,-0.0047845,-0.10349,0.0016774,0.00055683,-0.0052249
-0.047246,-0.0051001,0.058165,0.99718,0.11675,-0.0046752,-0.094963,0.0016845,0.00052755,-0.005226
-0.043042,-0.004193,0.045091,0.99805,0.090491,-0.0044881,-0.086403,0.0016912,0.00049815,-0.0052271
-0.038811,-0.0033581,0.032009,0.99873,0.064242,-0.0042231,-0.077817,0.0016975,0.00046862,-0.0052281
-0.034554,-0.002596,0.018922,0.99922,0.038003,-0.0038803,-0.069208,0.0017034,0.00043898,-0.0052291
-0.030275,-0.0019074,0.0058311,0.99952,0.011773,-0.0034599,-0.06058,0.001709,0.00040924,-0.00523
-0.025976,-0.0012928,-0.0072605,0.99964,-0.014449,-0.0029619,-0.051938,0.0017141,0.0003794,-0.0052308
-0.021661,-0.00075285,-0.020351,0.99956,-0.040663,-0.0023867,-0.043285,0.0017189,0.00034947,-0.0052316
-0.017331,-0.0002879,-0.033438,0.99929,-0.066868,-0.0017344,-0.034626,0.0017233,0.00031945,-0.0052323
-0.012991,0.00010165,-0.046518,0.99883,-0.093065,-0.0010055,-0.025963,0.0017272,0.00028936,-0.005233
-0.0086414,0.00041548,-0.059591,0.99819,-0.11926,-0.00020043,-0.017302,0.0017308,0.0002592,-0.0052336
-0.0042866,0.00065338,-0.072653,0.99735,-0.14544,0.00068043,-0.0086455,0.001734,0.00022897,-0.0052341
7.0922e-05,0.00081518,-0.085702,0.99632,-0.17161,0.0016365,1.5972e-06,0.0017368,0.00019869,-0.0052346
0.0044284,0.00090078,-0.098736,0.9951,-0.19778,0.0026672,0.0086357,0.0017392,0.00016836,-0.005235
0.0087831,0.00091018,-0.11175,0.9937,-0.22395,0.0037719,0.017253,0.0017412,0.000138,-0.0052353
0.013132,0.00084342,-0.12475,0.9921,-0.25011,0.0049499,0.025849,0.0017428,0.00010759,-0.0052356
0.017473,0.00070064,-0.13772,0.99032,-0.27626,0.0062005,0.034421,0.001744,7.7167e-05,-0.0052358
0.021802,0.00048204,-0.15067,0.98834,-0.30241,0.0075227,0.042964,0.0017449,4.6721e-05,-0.0052359
0.026117,0.00018787,-0.1636,0.98618,-0.32855,0.0089158,0.051475,0.0017453,1.6263e-05,-0.005236
0.030415,-0.0001815,-0.17649,0.98383,-0.35469,0.010379,0.05995,0.0017453,-1.4198e-05,-0.005236
0.034693,-0.00062568,-0.18935,0.9813,-0.38083,0.011911,0.068384,0.0017449,-4.4656e-05,-0.0052359
0.038949,-0.0011442,-0.20218,0.97857,-0.40696,0.013511,0.076775,0.0017441,-7.5104e-05,-0.0052358
0.04318,-0.0017364,-0.21497,0.97566,-0.43309,0.015177,0.085118,0.0017429,-0.00010553,-0.0052356
0.047383,-0.0024018,-0.22773,0.97257,-0.45923,0.01691,0.09341,0.0017414,-0.00013594,-0.0052353
0.051555,-0.0031397,-0.24044,0.96929,-0.48535,0.018707,0.10165,0.0017394,-0.00016631,-0.005235
0.055694,-0.0039492,-0.25311,0.96582,-0.51148,0.020567,0.10982,0.001737,-0.00019664,-0.0052346
0.059797,-0.0048296,-0.26574,0.96218,-0.53761,0.022489,0.11794,0.0017342,-0.00022692,-0.0052341
0.063861,-0.0057799,-0.27832,0.95835,-0.56374,0.024472,0.12599,0.0017311,-0.00025715,-0.0052336
0.067885,-0.0067993,-0.29085,0.95433,-0.58987,0.026514,0.13397,0.0017275,-0.00028732,-0.005233
0.071864,-0.0078866,-0.30333,0.95014,-0.61601,0.028614,0.14188,0.0017235,-0.00031742,-0.0052324
0.075797,-0.0090407,-0.31575,0.94577,-0.64214,0.03077,0.14971,0.0017192,-0.00034744,-0.0052317
0.079681,-0.010261,-0.32812,0.94121,-0.66828,0.032981,0.15746,0.0017145,-0.00037737,-0.0052309
0.083513,-0.011545,-0.34043,0.93648,-0.69442,0.035245,0.16513,0.0017093,-0.00040722,-0.00523
0.087292,-0.012893,-0.35268,0.93157,-0.72057,0.037561,0.17271,0.0017038,-0.00043697,-0.0052291
