x,y,z,vx,vy,vz
-15079622.0406,39383536.215,-6275.97856663,-2871.03821515,-1098.8295183,-2.8501517182
-15093976.2296,39378039.4511,-6290.22890797,-2870.63731202,-1099.8759882,-2.84998475661
-15108328.4131,39372537.4553,-6304.47841356,-2870.23602753,-1100.92231181,-2.84981741638
-15122678.5893,39367030.2283,-6318.7270815,-2869.83436176,-1101.96848898,-2.84964969753
-15137026.7561,39361517.7707,-6332.97490991,-2869.43231475,-1103.01451958,-2.84948160009
-15151372.9118,39356000.0833,-6347.22189687,-2869.02988655,-1104.06040346,-2.84931312408
-15165717.0543,39350477.1669,-6361.46804052,-2868.62707721,-1105.10614049,-2.84914426952
-15180059.1819,39344949.0222,-6375.71333894,-2868.2238868,-1106.15173053,-2.84897503644
-15194399.2926,39339415.6498,-6389.95779025,-2867.82031537,-1107.19717343,-2.84880542484
-15208737.3844,39333877.0507,-6404.20139256,-2867.41636296,-1108.24246907,-2.84863543477
-15223073.4556,39328333.2254,-6418.44414397,-2867.01202963,-1109.28761729,-2.84846506624
-15237407.5041,39322784.1747,-6432.68604259,-2866.60731544,-1110.33261797,-2.84829431927
-15251739.5281,39317229.8995,-6446.92708653,-2866.20222044,-1111.37747096,-2.84812319389
-15266069.5257,39311670.4003,-6461.1672739,-2865.79674468,-1112.42217613,-2.84795169012
-15280397.4949,39306105.6779,-6475.4066028,-2865.39088822,-1113.46673334,-2.84777980798
-15294723.4339,39300535.7332,-6489.64507134,-2864.98465112,-1114.51114244,-2.8476075475
-15309047.3408,39294960.5668,-6503.88267764,-2864.57803342,-1115.5554033,-2.8474349087
-15323369.2136,39289380.1794,-6518.1194198,-2864.17103518,-1116.59951578,-2.84726189159
-15337689.0505,39283794.5718,-6532.35529593,-2863.76365645,-1117.64347975,-2.84708849622
-15352006.8495,39278203.7448,-6546.59030413,-2863.35589729,-1118.68729506,-2.84691472259
-15366322.6088,39272607.6991,-6560.82444252,-2862.94775775,-1119.73096157,-2.84674057073
-15380636.3265,39267006.4355,-6575.05770921,-2862.53923789,-1120.77447915,-2.84656604066
-15394948.0006,39261399.9546,-6589.2901023,-2862.13033776,-1121.81784765,-2.84639113242
-15409257.6292,39255788.2573,-6603.5216199,-2861.72105742,-1122.86106695,-2.84621584601
-15423565.2105,39250171.3442,-6617.75226013,-2861.31139692,-1123.90413689,-2.84604018147
-15437870.7426,39244549.2161,-6631.98202109,-2860.90135631,-1124.94705735,-2.84586413881
-15452174.2235,39238921.8739,-6646.21090089,-2860.49093565,-1125.98982819,-2.84568771807
-15466475.6513,39233289.3181,-6660.43889764,-2860.080135,-1127.03244925,-2.84551091926
-15480775.0242,39227651.5496,-6674.66600945,-2859.6689544,-1128.07492042,-2.84533374241
-15495072.3402,39222008.5691,-6688.89223443,-2859.25739392,-1129.11724154,-2.84515618754
-15509367.5975,39216360.3774,-6703.1175707,-2858.8454536,-1130.15941248,-2.84497825468
-15523660.7941,39210706.9753,-6717.34201635,-2858.43313351,-1131.20143311,-2.84479994385
-15537951.9282,39205048.3634,-6731.5655695,-2858.0204337,-1132.24330328,-2.84462125507
-15552240.9978,39199384.5425,-6745.78822827,-2857.60735422,-1133.28502285,-2.84444218837
-15566528.0011,39193715.5134,-6760.00999076,-2857.19389512,-1134.32659169,-2.84426274377
-15580812.9361,39188041.2768,-6774.23085508,-2856.78005647,-1135.36800966,-2.84408292129
-15595095.801,39182361.8335,-6788.45081934,-2856.36583832,-1136.40927662,-2.84390272096
-15609376.5939,39176677.1843,-6802.66988166,-2855.95124072,-1137.45039243,-2.84372214281
-15623655.3128,39170987.3299,-6816.88804014,-2855.53626372,-1138.49135695,-2.84354118685
-15637931.9559,39165292.271,-6831.1052929,-2855.12090739,-1139.53217005,-2.84335985311
-15652206.5212,39159592.0084,-6845.32163804,-2854.70517178,-1140.57283159,-2.84317814162
-15666479.007,39153886.5429,-6859.53707368,-2854.28905694,-1141.61334143,-2.8429960524
-15680749.4112,39148175.8753,-6873.75159794,-2853.87256294,-1142.65369943,-2.84281358548
-15695017.732,39142460.0062,-6887.96520891,-2853.45568981,-1143.69390545,-2.84263074087
-15709283.9674,39136738.9365,-6902.17790472,-2853.03843763,-1144.73395936,-2.8424475186
-15723548.1157,39131012.6669,-6916.38968347,-2852.62080644,-1145.77386101,-2.8422639187
-15737810.1749,39125281.1981,-6930.60054327,-2852.2027963,-1146.81361027,-2.84207994119
-15752070.143,39119544.531,-6944.81048225,-2851.78440727,-1147.85320701,-2.8418955861
-15766328.0183,39113802.6663,-6959.0194985,-2851.36563941,-1148.89265108,-2.84171085345
-15780583.7988,39108055.6047,-6973.22759015,-2850.94649276,-1149.93194234,-2.84152574327
-15794837.4826,39102303.3471,-6987.43475531,-2850.52696738,-1150.97108065,-2.84134025557
-15809089.0678,39096545.8942,-7001.64099208,-2850.10706334,-1152.01006589,-2.84115439039
-15823338.5526,39090783.2467,-7015.84629858,-2849.68678068,-1153.04889791,-2.84096814775
-15837585.935,39085015.4055,-7030.05067293,-2849.26611946,-1154.08757657,-2.84078152768
-15851831.2132,39079242.3712,-7044.25411323,-2848.84507974,-1155.12610174,-2.84059453019
-15866074.3852,39073464.1447,-7058.4566176,-2848.42366157,-1156.16447327,-2.84040715532
-15880315.4492,39067680.7267,-7072.65818415,-2848.00186502,-1157.20269104,-2.84021940309
-15894554.4032,39061892.1181,-7086.858811,-2847.57969013,-1158.24075489,-2.84003127352
-15908791.2454,39056098.3194,-7101.05849626,-2847.15713696,-1159.2786647,-2.83984276664
-15923025.9739,39050299.3317,-7115.25723804,-2846.73420557,-1160.31642032,-2.83965388248
-15937258.5869,39044495.1555,-7129.45503446,-2846.31089601,-1161.35402163,-2.83946462105
-15951489.0823,39038685.7917,-7143.65188362,-2845.88720835,-1162.39146847,-2.83927498239
-15965717.4583,39032871.2411,-7157.84778365,-2845.46314263,-1163.42876072,-2.83908496652
-15979943.7131,39027051.5044,-7172.04273266,-2845.03869891,-1164.46589823,-2.83889457347
-15994167.8447,39021226.5823,-7186.23672876,-2844.61387726,-1165.50288087,-2.83870380326
-16008389.8512,39015396.4758,-7200.42977006,-2844.18867772,-1166.5397085,-2.83851265591
-16022609.7308,39009561.1855,-7214.62185469,-2843.76310036,-1167.57638098,-2.83832113146
-16036827.4816,39003720.7123,-7228.81298075,-2843.33714522,-1168.61289818,-2.83812922993
-16051043.1016,38997875.0568,-7243.00314636,-2842.91081238,-1169.64925995,-2.83793695133
-16065256.5891,38992024.2199,-7257.19234963,-2842.48410187,-1170.68546616,-2.83774429571
-16079467.942,38986168.2024,-7271.38058869,-2842.05701377,-1171.72151668,-2.83755126308
-16093677.1586,38980307.005,-7285.56786164,-2841.62954812,-1172.75741135,-2.83735785347
-16107884.2369,38974440.6285,-7299.7541666,-2841.20170499,-1173.79315006,-2.83716406691
-16122089.175,38968569.0738,-7313.93950168,-2840.77348442,-1174.82873265,-2.83696990342
-16136291.9711,38962692.3415,-7328.123865,-2840.34488649,-1175.864159,-2.83677536303
-16150492.6233,38956810.4324,-7342.30725468,-2839.91591124,-1176.89942896,-2.83658044576
-16164691.1296,38950923.3474,-7356.48966883,-2839.48655873,-1177.9345424,-2.83638515164
-16178887.4882,38945031.0873,-7370.67110557,-2839.05682902,-1178.96949917,-2.8361894807
-16193081.6972,38939133.6527,-7384.85156301,-2838.62672217,-1180.00429915,-2.83599343296
-16207273.7548,38933231.0445,-7399.03103927,-2838.19623823,-1181.03894219,-2.83579700845
-16221463.659,38927323.2636,-7413.20953247,-2837.76537726,-1182.07342817,-2.83560020719
-16235651.4079,38921410.3105,-7427.38704071,-2837.33413932,-1183.10775693,-2.83540302921
-16249836.9998,38915492.1862,-7441.56356213,-2836.90252446,-1184.14192834,-2.83520547454
-16264020.4326,38909568.8915,-7455.73909483,-2836.47053275,-1185.17594227,-2.8350075432
-16278201.7045,38903640.4271,-7469.91363693,-2836.03816423,-1186.20979858,-2.83480923522
-16292380.8136,38897706.7938,-7484.08718656,-2835.60541898,-1187.24349712,-2.83461055063
-16306557.758,38891767.9924,-7498.25974181,-2835.17229704,-1188.27703777,-2.83441148945
-16320732.5359,38885824.0237,-7512.43130082,-2834.73879847,-1189.31042039,-2.83421205171
-16334905.1454,38879874.8884,-7526.6018617,-2834.30492334,-1190.34364484,-2.83401223744
-16349075.5845,38873920.5875,-7540.77142257,-2833.87067169,-1191.37671098,-2.83381204665
-16363243.8515,38867961.1216,-7554.93998154,-2833.43604359,-1192.40961867,-2.83361147939
-16377409.9443,38861996.4916,-7569.10753674,-2833.00103909,-1193.44236779,-2.83341053567
-16391573.8612,38856026.6982,-7583.27408627,-2832.56565826,-1194.47495818,-2.83320921553
-16405735.6003,38850051.7422,-7597.43962826,-2832.12990114,-1195.50738972,-2.83300751898
-16419895.1596,38844071.6245,-7611.60416083,-2831.6937678,-1196.53966226,-2.83280544606
-16434052.5373,38838086.3459,-7625.7676821,-2831.2572583,-1197.57177567,-2.8326029968
-16448207.7316,38832095.9071,-7639.93019017,-2830.82037269,-1198.60372982,-2.83240017121
-16462360.7404,38826100.3089,-7654.09168318,-2830.38311104,-1199.63552456,-2.83219696933
-16476511.5621,38820099.5521,-7668.25215924,-2829.94547339,-1200.66715976,-2.83199339119
-16490660.1945,38814093.6375,-7682.41161647,-2829.50745981,-1201.69863528,-2.83178943681
-16504806.636,38808082.566,-7696.57005298,-2829.06907036,-1202.72995099,-2.83158510621
-16518950.8846,38802066.3383,-7710.7274669,-2828.6303051,-1203.76110674,-2.83138039943
-16533092.9385,38796044.9552,-7724.88385635,-2828.19116407,-1204.79210241,-2.8311753165
-16547232.7956,38790018.4175,-7739.03921944,-2827.75164735,-1205.82293785,-2.83096985744
-16561370.4543,38783986.7261,-7753.1935543,-2827.31175499,-1206.85361292,-2.83076402227
-16575505.9126,38777949.8817,-7767.34685904,-2826.87148705,-1207.8841275,-2.83055781103
-16589639.1685,38771907.8851,-7781.49913178,-2826.43084359,-1208.91448144,-2.83035122374
-16603770.2204,38765860.7371,-7795.65037065,-2825.98982466,-1209.94467461,-2.83014426044
-16617899.0662,38759808.4386,-7809.80057376,-2825.54843033,-1210.97470686,-2.82993692114
-16632025.7041,38753750.9903,-7823.94973923,-2825.10666065,-1212.00457807,-2.82972920588
-16646150.1322,38747688.3931,-7838.09786519,-2824.66451568,-1213.0342881,-2.82952111468
-16660272.3486,38741620.6477,-7852.24494975,-2824.22199549,-1214.06383681,-2.82931264757
-16674392.3515,38735547.755,-7866.39099104,-2823.77910012,-1215.09322406,-2.82910380458
-16688510.139,38729469.7157,-7880.53598717,-2823.33582965,-1216.12244972,-2.82889458574
-16702625.7092,38723386.5308,-7894.67993627,-2822.89218412,-1217.15151364,-2.82868499107
-16716739.0602,38717298.2009,-7908.82283646,-2822.44816359,-1218.1804157,-2.82847502061
-16730850.1902,38711204.7269,-7922.96468585,-2822.00376814,-1219.20915576,-2.82826467437
-16744959.0972,38705106.1096,-7937.10548257,-2821.55899781,-1220.23773368,-2.8280539524
-16759065.7795,38699002.3498,-7951.24522475,-2821.11385266,-1221.26614932,-2.82784285471
-16773170.2351,38692893.4484,-7965.38391049,-2820.66833276,-1222.29440255,-2.82763138133
-16787272.4622,38686779.406,-7979.52153794,-2820.22243816,-1223.32249323,-2.8274195323
-16801372.4589,38680660.2237,-7993.65810519,-2819.77616892,-1224.35042122,-2.82720730764
-16815470.2233,38674535.9021,-8007.79361039,-2819.3295251,-1225.37818639,-2.82699470739
-16829565.7535,38668406.4421,-8021.92805164,-2818.88250677,-1226.4057886,-2.82678173155
-16843659.0477,38662271.8445,-8036.06142708,-2818.43511397,-1227.43322772,-2.82656838018
-16857750.104,38656132.1101,-8050.19373482,-2817.98734677,-1228.4605036,-2.82635465329
-16871838.9206,38649987.2397,-8064.32497298,-2817.53920524,-1229.48761612,-2.82614055091
-16885925.4955,38643837.2342,-8078.4551397,-2817.09068942,-1230.51456514,-2.82592607308
-16900009.8268,38637682.0944,-8092.58423309,-2816.64179938,-1231.54135051,-2.82571121981
-16914091.9128,38631521.821,-8106.71225127,-2816.19253518,-1232.5679721,-2.82549599115
-16928171.7516,38625356.4149,-8120.83919237,-2815.74289688,-1233.59442979,-2.82528038711
-16942249.3412,38619185.877,-8134.96505452,-2815.29288454,-1234.62072342,-2.82506440773
-16956324.6798,38613010.2079,-8149.08983583,-2814.84249821,-1235.64685287,-2.82484805304
-16970397.7655,38606829.4087,-8163.21353442,-2814.39173796,-1236.67281799,-2.82463132305
-16984468.5965,38600643.48,-8177.33614843,-2813.94060385,-1237.69861866,-2.82441421782
-16998537.171,38594452.4228,-8191.45767597,-2813.48909594,-1238.72425473,-2.82419673735
-17012603.4869,38588256.2378,-8205.57811518,-2813.03721428,-1239.74972608,-2.82397888169
-17026667.5425,38582054.9258,-8219.69746417,-2812.58495895,-1240.77503255,-2.82376065085
-17040729.3359,38575848.4877,-8233.81572106,-2812.13232999,-1241.80017403,-2.82354204488
-17054788.8652,38569636.9243,-8247.93288399,-2811.67932747,-1242.82515036,-2.82332306379
-17068846.1285,38563420.2365,-8262.04895107,-2811.22595145,-1243.84996142,-2.82310370762
-17082901.124,38557198.425,-8276.16392044,-2810.77220199,-1244.87460707,-2.82288397639
-17096953.8499,38550971.4907,-8290.27779021,-2810.31807914,-1245.89908718,-2.82266387015
-17111004.3042,38544739.4344,-8304.39055852,-2809.86358298,-1246.9234016,-2.82244338891
-17125052.4851,38538502.257,-8318.50222348,-2809.40871356,-1247.9475502,-2.8222225327
-17139098.3907,38532259.9592,-8332.61278322,-2808.95347093,-1248.97153284,-2.82200130156
-17153142.0192,38526012.5419,-8346.72223587,-2808.49785517,-1249.9953494,-2.82177969551
-17167183.3687,38519760.006,-8360.83057955,-2808.04186633,-1251.01899973,-2.82155771458
-17181222.4372,38513502.3522,-8374.93781239,-2807.58550448,-1252.0424837,-2.82133535881
-17195259.2231,38507239.5814,-8389.04393251,-2807.12876967,-1253.06580116,-2.82111262822
-17209293.7243,38500971.6944,-8403.14893805,-2806.67166196,-1254.088952,-2.82088952284
-17223325.9391,38494698.6922,-8417.25282712,-2806.21418141,-1255.11193606,-2.8206660427
-17237355.8655,38488420.5754,-8431.35559785,-2805.75632809,-1256.13475322,-2.82044218784
-17251383.5017,38482137.3449,-8445.45724837,-2805.29810206,-1257.15740334,-2.82021795827
-17265408.8459,38475849.0016,-8459.55777681,-2804.83950338,-1258.17988628,-2.81999335404
-17279431.8961,38469555.5463,-8473.65718129,-2804.3805321,-1259.2022019,-2.81976837517
-17293452.6506,38463256.9799,-8487.75545994,-2803.92118829,-1260.22435008,-2.81954302169
-17307471.1074,38456953.3031,-8501.85261088,-2803.46147202,-1261.24633067,-2.81931729363
-17321487.2647,38450644.5168,-8515.94863225,-2803.00138334,-1262.26814354,-2.81909119102
-17335501.1206,38444330.6219,-8530.04352217,-2802.54092231,-1263.28978856,-2.8188647139
-17349512.6733,38438011.6192,-8544.13727876,-2802.08008899,-1264.31126559,-2.81863786228
-17363521.9209,38431687.5096,-8558.22990016,-2801.61888345,-1265.33257449,-2.81841063621
-17377528.8615,38425358.2938,-8572.3213845,-2801.15730575,-1266.35371512,-2.81818303571
-17391533.4933,38419023.9727,-8586.4117299,-2800.69535594,-1267.37468736,-2.81795506081
-17405535.8145,38412684.5472,-8600.50093448,-2800.2330341,-1268.39549106,-2.81772671155
-17419535.8231,38406340.0181,-8614.58899639,-2799.77034027,-1269.4161261,-2.81749798795
-17433533.5172,38399990.3862,-8628.67591374,-2799.30727453,-1270.43659233,-2.81726889004
-17447528.8952,38393635.6524,-8642.76168467,-2798.84383694,-1271.45688962,-2.81703941786
-17461521.955,38387275.8176,-8656.84630729,-2798.38002754,-1272.47701783,-2.81680957143
-17475512.6948,38380910.8825,-8670.92977976,-2797.91584642,-1273.49697684,-2.81657935079
-17489501.1128,38374540.8481,-8685.01210018,-2797.45129363,-1274.51676649,-2.81634875596
-17503487.2072,38368165.7151,-8699.09326669,-2796.98636923,-1275.53638667,-2.81611778699
-17517470.9759,38361785.4845,-8713.17327743,-2796.52107328,-1276.55583723,-2.81588644388
-17531452.4173,38355400.1571,-8727.25213051,-2796.05540585,-1277.57511803,-2.81565472669
-17545431.5294,38349009.7336,-8741.32982407,-2795.58936699,-1278.59422895,-2.81542263544
-17559408.3103,38342614.215,-8755.40635624,-2795.12295678,-1279.61316985,-2.81519017016
-17573382.7583,38336213.6022,-8769.48172515,-2794.65617526,-1280.63194059,-2.81495733088
-17587354.8714,38329807.8959,-8783.55592892,-2794.18902251,-1281.65054103,-2.81472411763
-17601324.6479,38323397.0971,-8797.6289657,-2793.72149858,-1282.66897104,-2.81449053044
-17615292.0858,38316981.2065,-8811.70083361,-2793.25360354,-1283.68723049,-2.81425656935
-17629257.1833,38310560.2251,-8825.77153077,-2792.78533745,-1284.70531925,-2.81402223439
-17643219.9386,38304134.1536,-8839.84105533,-2792.31670038,-1285.72323716,-2.81378752558
-17657180.3497,38297702.993,-8853.9094054,-2791.84769237,-1286.74098411,-2.81355244296
-17671138.4149,38291266.744,-8867.97657913,-2791.37831351,-1287.75855996,-2.81331698656
-17685094.1322,38284825.4077,-8882.04257465,-2790.90856384,-1288.77596456,-2.81308115641
-17699047.4999,38278378.9847,-8896.10739007,-2790.43844343,-1289.79319779,-2.81284495254
-17712998.516,38271927.476,-8910.17102355,-2789.96795235,-1290.81025951,-2.81260837499
-17726947.1788,38265470.8824,-8924.2334732,-2789.49709066,-1291.82714958,-2.81237142378
-17740893.4863,38259009.2048,-8938.29473716,-2789.02585842,-1292.84386788,-2.81213409895
-17754837.4368,38252542.444,-8952.35481357,-2788.55425568,-1293.86041426,-2.81189640053
-17768779.0283,38246070.6009,-8966.41370055,-2788.08228253,-1294.87678859,-2.81165832855
-17782718.259,38239593.6764,-8980.47139623,-2787.60993901,-1295.89299074,-2.81141988304
-17796655.127,38233111.6713,-8994.52789875,-2787.13722519,-1296.90902057,-2.81118106404
-17810589.6306,38226624.5865,-9008.58320625,-2786.66414113,-1297.92487794,-2.81094187157
-17824521.7678,38220132.4228,-9022.63731685,-2786.1906869,-1298.94056273,-2.81070230566
-17838451.5369,38213635.1811,-9036.69022868,-2785.71686256,-1299.95607479,-2.81046236636
-17852378.9358,38207132.8623,-9050.74193989,-2785.24266817,-1300.97141399,-2.81022205369
-17866303.9629,38200625.4673,-9064.7924486,-2784.7681038,-1301.9865802,-2.80998136768
-17880226.6163,38194112.9968,-9078.84175294,-2784.29316951,-1303.00157328,-2.80974030837
-17894146.894,38187595.4518,-9092.88985106,-2783.81786535,-1304.01639309,-2.80949887578
-17908064.7943,38181072.8332,-9106.93674108,-2783.34219141,-1305.03103951,-2.80925706996
-17921980.3153,38174545.1417,-9120.98242114,-2782.86614773,-1306.0455124,-2.80901489092
-17935893.4552,38168012.3783,-9135.02688937,-2782.38973438,-1307.05981162,-2.80877233871
-17949804.212,38161474.5439,-9149.0701439,-2781.91295143,-1308.07393704,-2.80852941336
-17963712.5841,38154931.6393,-9163.11218288,-2781.43579893,-1309.08788852,-2.8082861149
-17977618.5694,38148383.6653,-9177.15300443,-2780.95827696,-1310.10166593,-2.80804244335
-17991522.1662,38141830.6229,-9191.19260669,-2780.48038557,-1311.11526914,-2.80779839876
